"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.0425393521559987,0.0173884525972962,0.196954049827715,0.0534998054700533,0.0794823060410832,0.0673093661883463
0,0.0597914201080399,0.00988274101994278,0.0174726621156938,0.0436721048285585,0.0253301743718888,0.073781668869809
0,0.26676212997265,0.116148988229982,0.319190731582956,0.176135532321164,0.075434101933861,0.450620708996407
0,0.16650864351521,0.0645462629681866,0.00198181466267076,0.0570125088870393,0.0838387411864446,0.0220726761520364
0,0.474707879478592,0.56960083667805,0.190710586839189,0.305229384920431,0.306736775854273,0.122046944276829
0,0.0603674924526489,0.020298494811445,0.00378083326187416,0.0527770366051715,0.0856593647851716,0.00809528207354032
0,0.0707471565909596,0.073160243369473,0.00021325988622855,0.0469375312380547,0.00900318637745031,0.0258703594523215
0,0.0739342134581691,0.0569204034561315,0.0185071692538597,0.0557218552848503,0.0250521541820777,0.0128543993810735
0,0.0545038713258488,0.0710643444618416,0.00542642602846358,0.093633796577039,0.0119103871177412,0.0224010896121787
0,0.119900469402025,0.139983506013434,0.00208810991739337,0.0867726601493922,0.026022566292377,0.0148012555705198
0,0.363343475362407,0.104663801337891,0.0379469890143715,0.181034227122258,0.0631066042979308,0.0979103691404675
0,0.0950242412750043,0.0253492544369699,0.00134447087047295,0.0421019809408604,0.0126040789828936,0.0205429464199542
0,0.0743469307947758,0.0304489271140182,0.00276398855850264,0.123438041755186,0.0253044950180086,0.0322485888445508
0,0.0644668773359824,0.0801374054195796,0.00253253923060837,0.0551534737808463,0.0206257941071977,0.0346642766339983
0,0.161842481803795,0.0271474346260131,0.0011910148244985,0.0433814638964454,0.0555929099544493,0.050300175220954
0,0.593358350332701,0.428386526571828,0.482554159928689,0.363044393648594,0.141882104184352,0.381108364282453
0,0.0479651270601524,0.0265423040948423,0.0329471320034856,0.0555150756537235,0.0360637975635251,0.0585276621039681
0,0.0525851763509178,0.0384591775903287,0.0070166161087661,0.0484006657998809,0.0429228815166193,0.0473846406066603
0,0.0831528451032447,0.0156730473947139,0.00729138260117921,0.0547760206545556,0.00172804782520506,0.0491543185474413
0,0.00542111512643837,0.00160439952555877,0.00377237157851257,0.0475139005781317,0.00172804782520506,0.00095902727749967
0,0.0267070240321429,0.0196101055408008,0.0257273896507804,0.074209216906347,0.0517924740141576,0.0272600230011907
